,simm_ABAD_pos,simm_ABAD_neg,simm_LAR_pos,simm_LAR_neg,simm_FLEX_pos,simm_FLEX_neg,maya_ABAD_pos,maya_ABAD_neg,maya_LAR_pos,maya_LAR_neg,maya_FLEX_pos,maya_FLEX_neg
46L_16_135,0.0,-14.31174,21.38584,0.0,0.0,-8.01197,0.0,-17.382512689,15.989303888,0.0,0.0,-3.0611314619999996
46L_16_136,0.0,-13.64551,21.846890000000002,0.0,0.0,-8.01028,0.0,-17.318444252,15.802780094,0.0,0.0,-2.856634632
46L_16_137,0.0,-13.08942,22.20124,0.0,0.0,-8.12477,0.0,-17.257854048,15.516837534,0.0,0.0,-2.635362819
46L_16_138,0.0,-12.66883,22.44234,0.0,0.0,-8.32653,0.0,-17.218757868,15.184295769,0.0,0.0,-2.4001861360000003
46L_16_139,0.0,-12.378530000000001,22.58358,0.0,0.0,-8.56818,0.0,-17.213070987,14.870698753,0.0,0.0,-2.168532834
46L_16_140,0.0,-12.1892,22.653950000000002,0.0,0.0,-8.80006,0.0,-17.239384647999998,14.632071555,0.0,0.0,-1.9669359926
46L_16_141,0.0,-12.058449999999999,22.6913,0.0,0.0,-8.98312,0.0,-17.284972372,14.497942631,0.0,0.0,-1.8164313584
46L_16_142,0.0,-11.943,22.7339,0.0,0.0,-9.095189999999999,0.0,-17.334829864,14.467517735000001,0.0,0.0,-1.7211586238
46L_16_143,0.0,-11.80939,22.81072,0.0,0.0,-9.13238,0.0,-17.380042974000002,14.517653282000001,0.0,0.0,-1.6688997301000001
46L_16_144,0.0,-11.64166,22.93318,0.0,0.0,-9.10799,0.0,-17.419706582,14.614946541,0.0,0.0,-1.640888378
46L_16_145,0.0,-11.44398,23.091700000000003,0.0,0.0,-9.04941,0.0,-17.457237538999998,14.725830854,0.0,0.0,-1.621972695
46L_16_146,0.0,-11.23753,23.259610000000002,0.0,0.0,-8.99244,0.0,-17.495997546999998,14.823458191,0.0,0.0,-1.605309546
46L_16_147,0.0,-11.052420000000001,23.40299,0.0,0.0,-8.97284,0.0,-17.537232635,14.891721312,0.0,0.0,-1.5917517245
46L_16_148,0.0,-10.9178,23.492530000000002,0.0,0.0,-9.01741,0.0,-17.579714956,14.925378861,0.0,0.0,-1.5866664796999999
46L_16_149,0.0,-10.85365,23.51213,0.0,0.0,-9.13839,0.0,-17.619369030999998,14.925400316000001,0.0,0.0,-1.5962296724000002
46L_16_150,0.0,-10.867320000000001,23.460729999999998,0.0,0.0,-9.333960000000001,0.0,-17.648756209,14.891573192,0.0,0.0,-1.6241442412000002
46L_16_151,0.0,-10.95463,23.34768,0.0,0.0,-9.59447,0.0,-17.657714184,14.816942512,0.0,0.0,-1.6694243249
46L_16_152,0.0,-11.103670000000001,23.18392,0.0,0.0,-9.91025,0.0,-17.636070256,14.687707122,0.0,0.0,-1.7258995404
46L_16_153,0.0,-11.29836,22.97361,0.0,0.0,-10.27667,0.0,-17.577644886,14.488752786,0.0,0.0,-1.783964969
46L_16_154,0.0,-11.52019,22.709519999999998,0.0,0.0,-10.69482,0.0,-17.483327688,14.211592375,0.0,0.0,-1.8346771968999998
46L_16_155,0.0,-11.7482,22.37418,0.0,0.0,-11.1684,0.0,-17.360962631,13.860026301,0.0,0.0,-1.8753451855
46L_16_156,0.0,-11.95813,21.94586,0.0,0.0,-11.69865,0.0,-17.221403717,13.44987512,0.0,0.0,-1.9141946918000001
46L_16_157,0.0,-12.1221,21.40763,0.0,0.0,-12.2789,0.0,-17.072936296,13.002436905000001,0.0,0.01013566507,-1.980592757
46L_16_158,0.0,-12.21,20.757019999999997,0.0,0.0,-12.89025,0.0,-16.917933818,12.535533312,0.0,0.1074246876,-2.174874693
46L_16_159,0.0,-12.19395,20.013379999999998,0.0,0.0,-13.50081,0.0,-16.754307453,12.058168351,0.0,0.1903478615,-2.411183715
46L_16_160,0.0,-12.05634,19.21909,0.0,0.0,-14.070640000000001,0.0,-16.580359342999998,11.572588831000001,0.0,0.2635447681,-2.6928091050000003
46L_16_161,0.0,-11.798580000000001,18.43172,0.0,0.0,-14.56175,0.0,-16.39878988,11.081728786000001,0.0,0.3290938959,-3.003372252
46L_16_162,0.0,-11.44508,17.709229999999998,0.0,0.0,-14.948820000000001,0.0,-16.21689171,10.595823378,0.0,0.3821343928999999,-3.311540186
46L_16_163,0.0,-11.03865,17.09469,0.0,0.0,-15.22523,0.0,-16.043805483,10.133351012999999,0.0,0.4125827551,-3.58405292
46L_16_164,0.0,-10.628599999999999,16.60731,0.0,0.0,-15.402540000000002,0.0,-15.887595709,9.7163897757,0.0,0.4116074741,-3.798721731
46L_16_165,0.0,-10.25753,16.24281,0.0,0.0,-15.50458,0.0,-15.753731732,9.3638693538,0.0,0.3776366636,-3.950259089
46L_16_166,0.0,-9.95186,15.98147,0.0,0.0,-15.55911,0.0,-15.644779799999998,9.0862666073,0.0,0.3181169554999999,-4.047578275
46L_16_167,0.0,-9.7188,15.799199999999999,0.0,0.0,-15.58955,0.0,-15.560620428,8.8834256674,0.0,0.2470463142,-4.106442928
46L_16_168,0.0,-9.54881,15.676300000000001,0.0,0.0,-15.60974,0.0,-15.498664376,8.7452197444,0.0,0.1801973580999999,-4.142717719
46L_16_169,0.0,-9.421690000000002,15.600660000000001,0.0,0.0,-15.623,0.0,-15.454049107,8.6541261895,0.0,0.1297623385,-4.169059396
46L_16_170,0.0,-9.31423,15.565990000000001,0.0,0.0,-15.62527,0.0,-15.420353112,8.589150812100002,0.0,0.1001767907,-4.19446528
46L_16_171,0.0,-9.20801,15.567900000000002,0.0,0.0,-15.61007,0.0,-15.391311642000002,8.5306641833,0.0,0.0872925948399999,-4.224596024
46L_16_172,0.0,-9.09514,15.59999,0.0,0.0,-15.57348,0.0,-15.362944300999999,8.4650538485,0.0,0.08174237795,-4.261713326
46L_16_173,0.0,-8.98048,15.651800000000001,0.0,0.0,-15.51765,0.0,-15.334789155000001,8.38788345483,0.0,0.07423621602,-4.304578006
46L_16_174,0.0,-8.87914,15.70901,0.0,0.0,-15.4522,0.0,-15.309564772999998,8.304772142180001,0.0,0.05912620574,-4.348993599
46L_16_175,0.0,-8.81091,15.756,0.0,0.0,-15.39256,0.0,-15.291771591,8.249526024,-0.01981634181,0.03489579773,-4.388982952
46L_16_176,0.0,-8.79415,15.77891,0.0,0.0,-15.356179999999998,0.0,-15.286323731,8.233137131,-0.05217516795,0.003443689493,-4.418120086
46L_16_177,0.0,-8.84179,15.76792,0.0,0.0,-15.357590000000002,0.0,-15.297791959,8.235532640999999,-0.06000069901,0.0,-4.4604698145
46L_16_178,0.0,-8.960370000000001,15.71819,0.0,0.0,-15.40433,0.0,-15.329904560000001,8.259269595,-0.03548400942,0.0,-4.47789996892
46L_16_179,0.0,-9.151060000000001,15.63114,0.0,0.0,-15.49445,0.0,-15.384491383,8.32575774272,0.0,0.0,-4.45311605445
46L_16_180,0.0,-9.411069999999999,15.51639,0.0,0.0,-15.61592,0.0,-15.45981437,8.470285395400001,0.0,0.0,-4.377004027190001
46L_16_181,0.0,-9.73468,15.39373,0.0,0.0,-15.74859,0.0,-15.549445454,8.637692872,0.0,0.03484044457,-4.286404549999999
46L_16_182,0.0,-10.11389,15.29278,0.0,0.0,-15.867709999999999,0.0,-15.643019381000002,8.8058005643,0.0,0.1249325555,-4.218721092
46L_16_183,0.0,-10.53932,15.24914,0.0,0.0,-15.94871,0.0,-15.729320941999998,8.9575575668,0.0,0.2151027694,-4.148108661
46L_16_184,0.0,-11.000910000000001,15.29766,0.0,0.0,-15.97117,0.0,-15.800927279,9.087656960299999,0.0,0.2726750821,-4.07294035
46L_16_185,0.0,-11.486699999999999,15.465409999999999,0.0,0.0,-15.9211,0.0,-15.858989056999999,9.2055606841,0.0,0.2710076049,-3.984054923
46L_16_186,0.0,-11.97899,15.76669,0.0,0.0,-15.79155,0.0,-15.915821191,9.3329694868,0.0,0.2040030062,-3.867310286
46L_16_187,0.0,-12.45048,16.20068,0.0,0.0,-15.58222,0.0,-15.991853177,9.4951877745,0.0,0.09308625944,-3.711341321
46L_16_188,0.0,-12.86562,16.75066,0.0,0.0,-15.29898,0.0,-16.105256976,9.7093838456,0.0,0.0,-3.53777125263
46L_16_189,0.0,-13.19085,17.38401,0.0,0.0,-14.95307,0.0,-16.258996721000003,9.976890534,0.0,0.0,-3.40028889479
46L_16_190,0.0,-13.40955,18.05464,0.0,0.0,-14.55893,0.0,-16.435541813,10.285615474,0.0,0.0,-3.2193754427
46L_16_191,0.0,-13.531469999999999,18.71023,0.0,0.0,-14.12968,0.0,-16.605050562,10.620475411000001,0.0,0.0,-3.037873339
46L_16_192,0.0,-13.58971,19.303350000000002,0.0,0.0,-13.672039999999999,0.0,-16.74118459,10.97292617,0.0,0.0,-2.903683372
46L_16_193,0.0,-13.62742,19.80083,0.0,0.0,-13.18439,0.0,-16.832913757,11.34310931,0.0,0.0,-2.8444442709
46L_16_194,0.0,-13.682549999999999,20.18699,0.0,0.0,-12.660120000000001,0.0,-16.886023877,11.735880673,0.0,0.0,-2.8561721742
46L_16_195,0.0,-13.7775,20.46199,0.0,0.0,-12.094380000000001,0.0,-16.916637127,12.156084480999999,0.0,0.0,-2.9094894978
46L_16_196,0.0,-13.91633,20.63801,0.0,0.0,-11.49089,0.0,-16.942610447,12.606762951,0.0,0.0,-2.9674980045
46L_16_197,0.0,-14.08846,20.73484,0.0,0.0,-10.865350000000001,0.0,-16.977333129,13.089888843999999,0.0,0.0,-3.0048047749999998
46L_16_198,0.0,-14.276320000000002,20.77388,0.0,0.0,-10.24465,0.0,-17.0276174,13.605912473,0.0,0.0,-3.017010242
46L_16_199,0.0,-14.463709999999999,20.77201,0.0,0.0,-9.66203,0.0,-17.094658319,14.148347673,0.0,0.0,-3.015717715
46L_16_200,0.0,-14.64171,20.73841,0.0,0.0,-9.15001,0.0,-17.175546884,14.694994689000001,0.0,0.0,-3.014763147
46L_16_201,0.0,-14.810860000000002,20.67563,0.0,0.0,-8.73366,0.0,-17.26374,15.20457089,0.0,0.0,-3.020208255
46L_16_202,0.0,-14.97991,20.58248,0.0,0.0,-8.42714,0.0,-17.349378467,15.627369587,0.0,0.0,-3.03169094
46L_16_203,0.0,-15.160789999999999,20.45658,0.0,0.0,-8.23316,0.0,-17.421299218,15.927059054,0.0,0.0,-3.050543815
46L_16_204,0.0,-15.36204,20.29654,0.0,0.0,-8.14416,0.0,-17.470788361,16.098829806,0.0,0.0,-3.083913848
46L_16_205,0.0,-15.583269999999999,20.10434,0.0,0.0,-8.143550000000001,0.0,-17.494744657,16.170800631000002,0.0,0.0,-3.1398612261000003
46L_16_206,0.0,-15.813859999999998,19.88689,0.0,0.0,-8.207559999999999,0.0,-17.495978178,16.189414562,0.0,0.0,-3.2185307889
46L_16_207,0.0,-16.0362,19.6556,0.0,0.0,-8.30821,0.0,-17.48073429,16.200529929,0.0,0.0,-3.3082237093
46L_16_208,0.0,-16.23154,19.42419,0.0,0.0,-8.4177,0.0,-17.455813882,16.236962974999997,0.0,0.0,-3.3900640903
46L_16_209,0.0,-16.38505,19.20603,0.0,0.0,-8.51251,0.0,-17.427253725,16.315144005,0.0,0.0,-3.4473440049999997
46L_16_210,0.0,-16.48834,19.012349999999998,0.0,0.0,-8.576369999999999,0.0,-17.400197981999998,16.437356179000002,0.0,0.0,-3.4727795424000005
46L_16_211,0.0,-16.539900000000003,18.85133,0.0,0.0,-8.60126,0.0,-17.378395792,16.595336495,0.0,0.0,-3.4698773916000003
46L_16_212,0.0,-16.544449999999998,18.72719,0.0,0.0,-8.58706,0.0,-17.363105415,16.773471833,0.0,0.0,-3.4492123123000002
46L_16_213,0.0,-16.51228,18.63916,0.0,0.0,-8.54049,0.0,-17.352783381000002,16.951879262,0.0,0.0,-3.4228553627
46L_16_214,0.0,-16.45865,18.58001,0.0,0.0,-8.47436,0.0,-17.344422941,17.109996082000002,0.0,0.0,-3.4000342341
46L_16_215,0.0,-16.40309,18.53513,0.0,0.0,-8.406649999999999,0.0,-17.335771318,17.230431142,0.0,0.0,-3.3855970202
46L_16_216,0.0,-16.36741,18.4832,0.0,0.0,-8.35863,0.0,-17.326830031,17.302140295,0.0,0.0,-3.381091692
46L_16_217,0.0,-16.3717,18.40027,0.0,0.0,-8.35067,0.0,-17.319763597,17.322093849,0.0,0.0,-3.3870017895999998
46L_16_218,0.0,-16.4287,18.26696,0.0,0.0,-8.3959,0.0,-17.317554950999998,17.295144495,0.0,0.0,-3.4042973818999998
46L_16_219,0.0,-16.53811,18.07716,0.0,0.0,-8.49395,0.0,-17.322539091,17.232328356,0.0,0.0,-3.4342205896999998
46L_16_220,0.0,-16.683880000000002,17.84458,0.0,0.0,-8.62801,0.0,-17.335676844,17.148185078,0.0,0.0,-3.4766151386
46L_16_221,0.0,-16.83679,17.60255,0.0,0.0,-8.7678,0.0,-17.356637120000002,17.05783516,0.0,0.0,-3.5282509403000004
46L_16_222,0.0,-16.96264,17.39526,0.0,0.0,-8.87856,0.0,-17.384187877,16.974457804,0.0,0.0,-3.5825672744999997
46L_16_223,0.0,-17.03379,17.26223,0.0,0.0,-8.932929999999999,0.0,-17.416433101000003,16.907541161,0.0,0.0,-3.6311713232000002
46L_16_224,0.0,-17.03936,17.22267,0.0,0.0,-8.92106,0.0,-17.450940307,16.861906646999998,0.0,0.0,-3.6662624408999998
46L_16_225,0.0,-16.99006,17.26702,0.0,0.0,-8.854899999999999,0.0,-17.484936715000003,16.837480065,0.0,0.0,-3.6828307065
46L_16_226,0.0,-16.91502,17.36047,0.0,0.0,-8.76462,0.0,-17.515412571,16.829957665000002,0.0,0.0,-3.6799985545
46L_16_227,0.0,-16.85133,17.45719,0.0,0.0,-8.68787,0.0,-17.538746592,16.832716462,0.0,0.0,-3.6614961177
46L_16_228,0.0,-16.82972,17.519199999999998,0.0,0.0,-8.65573,0.0,-17.550030948,16.83997631,0.0,0.0,-3.6353014039
46L_16_229,0.0,-16.86105,17.53248,0.0,0.0,-8.68061,0.0,-17.543377872,16.850313839,0.0,0.0,-3.6120225866
46L_16_230,0.0,-16.92811,17.51523,0.0,0.0,-8.75049,0.0,-17.514589130999997,16.868852083,0.0,0.0,-3.601360023
46L_16_231,0.0,-16.98537,17.515900000000002,0.0,0.0,-8.83081,0.0,-17.465817631,16.906294818,0.0,0.0,-3.6065663021
46L_16_232,0.0,-16.96819,17.60098,0.0,0.0,-8.87407,0.0,-17.409045403,16.973846256,0.0,0.0,-3.6186188461
46L_16_233,0.0,-16.810090000000002,17.834519999999998,0.0,0.0,-8.83439,0.0,-17.363780143,17.074978949000002,0.0,0.0,-3.6143059281
46L_16_234,0.0,-16.46372,18.25438,0.0,0.0,-8.68426,0.0,-17.347089056,17.197506727,0.0,0.0,-3.5630736504000002
46L_16_235,0.0,-15.91928,18.85391,0.0,0.0,-8.42841,0.0,-17.360626166,17.310640215,0.0,0.0,-3.4427332878000003
46L_16_236,0.0,-15.21359,19.57844,0.0,0.0,-8.10904,0.0,-17.384607495,17.37044543,0.0,0.0,-3.2548797126
46L_16_237,0.0,-14.42425,20.3411,0.0,0.0,-7.79666,0.0,-17.386548223,17.333441972,0.0,0.0,-3.0263269692
46L_16_238,0.0,-13.64654,21.05234,0.0,0.0,-7.5655600000000005,0.0,-17.341909411,17.173672322999998,0.0,0.0,-2.7923617511999996
46L_16_239,0.0,-12.9617,21.64881,0.0,0.0,-7.4632499999999995,0.0,-17.252700924,16.895651818,0.0,0.0,-2.5751135121999997
46L_16_240,0.0,-12.412379999999999,22.108330000000002,0.0,0.0,-7.49148,0.0,-17.149420676000002,16.536359784,0.0,0.0,-2.3760902139
46L_16_241,0.0,-11.99831,22.44653,0.0,0.0,-7.61109,0.0,-17.074131966,16.154093448,0.0,0.0,-2.1874082091
46L_16_242,0.0,-11.69096,22.70026,0.0,0.0,-7.7664,0.0,-17.057228981,15.808449385000001,0.0,0.0,-2.0079886168999996
46L_16_243,0.0,-11.45524,22.907310000000003,0.0,0.0,-7.91255,0.0,-17.103811202,15.540369154,0.0,0.0,-1.8492966149999999
46L_16_244,0.0,-11.266639999999999,23.0912,0.0,0.0,-8.03175,0.0,-17.19606847,15.3606683,0.0,0.0,-1.7284499854000002
46L_16_245,0.0,-11.117180000000001,23.25642,0.0,0.0,-8.13445,0.0,-17.305986284,15.250175594,0.0,0.0,-1.657519117
46L_16_246,0.0,-11.01155,23.393230000000003,0.0,0.0,-8.24974,0.0,-17.408101555,15.168581008,0.0,0.0,-1.637366116
46L_16_247,0.0,-10.95916,23.48619,0.0,0.0,-8.41227,0.0,-17.485866847,15.067087709,0.0,0.0,-1.6578200459999999
46L_16_248,0.0,-10.96881,23.519759999999998,0.0,0.0,-8.65171,0.0,-17.531884016,14.901573066000001,0.0,0.0,-1.7018041015
46L_16_249,0.0,-11.04761,23.47841,0.0,0.0,-8.98801,0.0,-17.545526918,14.644344743,0.0,0.0,-1.7510887984
46L_16_250,0.0,-11.20083,23.34424,0.0,0.0,-9.43042,0.0,-17.530246075999997,14.291606541,0.0,0.0,-1.7924405257
46L_16_251,0.0,-11.42868,23.0982,0.0,0.0,-9.97607,0.0,-17.490681408,13.863157034,0.0,0.0,-1.8226809426
46L_16_252,0.0,-11.719899999999999,22.72674,0.0,0.0,-10.607949999999999,0.0,-17.429829239,13.393560054000002,0.0,0.0,-1.850297749
46L_16_253,0.0,-12.04741,22.229950000000002,0.0,0.0,-11.29526,0.0,-17.347683606,12.918748555,0.0,0.0,-1.8918564913
46L_16_254,0.0,-12.37064,21.62479,0.0,0.0,-11.99924,0.0,-17.242541311,12.464698552,0.0,0.04039217252,-2.004635185
46L_16_255,0.0,-12.644280000000002,20.94149,0.0,0.0,-12.68223,0.0,-17.114108503,12.043047099,0.0,0.1725747064,-2.249304354
46L_16_256,0.0,-12.82883,20.21649,0.0,0.0,-13.31477,0.0,-16.965939104,11.653677523,0.0,0.2720355801,-2.499166578
46L_16_257,0.0,-12.89855,19.48573,0.0,0.0,-13.87796,0.0,-16.805445849999998,11.290656478,0.0,0.3414237127,-2.744902968
46L_16_258,0.0,-12.84495,18.78032,0.0,0.0,-14.362200000000001,0.0,-16.64180696,10.947612822,0.0,0.3897672147,-2.9791489240000004
46L_16_259,0.0,-12.67663,18.1239,0.0,0.0,-14.764870000000002,0.0,-16.483403144,10.620573461,0.0,0.4263556376,-3.196479678
46L_16_260,0.0,-12.415890000000001,17.53165,0.0,0.0,-15.08831,0.0,-16.335939472,10.30800119,0.0,0.4553502053,-3.39282155
46L_16_261,0.0,-12.09272,17.01081,0.0,0.0,-15.338460000000001,0.0,-16.201502685,10.00882417,0.0,0.4737627506,-3.565868437
46L_16_262,0.0,-11.73789,16.5625,0.0,0.0,-15.52351,0.0,-16.078446505,9.7200592608,0.0,0.4735480994,-3.716470897
46L_16_263,0.0,-11.37701,16.18312,0.0,0.0,-15.65305,0.0,-15.962245467999999,9.4359941038,0.0,0.4464120045,-3.849387765
46L_16_264,0.0,-11.02733,15.8656,0.0,0.0,-15.7375,0.0,-15.847338435,9.150048047799999,0.0,0.3887292743,-3.97205472
46L_16_265,0.0,-10.69782,15.60056,0.0,0.0,-15.787569999999999,0.0,-15.72951168,8.858600445399999,0.0,0.3042190522,-4.0916767720000005
46L_16_266,0.0,-10.39151,15.37797,0.0,0.0,-15.81377,0.0,-15.6078583,8.564688303,0.0,0.2033178881,-4.21218574
46L_16_267,0.0,-10.10873,15.188939999999999,0.0,0.0,-15.82581,0.0,-15.485365991,8.2793739994,0.0,0.0997111480699999,-4.332586229
46L_16_268,0.0,-9.849229999999999,15.02732,0.0,0.0,-15.831710000000001,0.0,-15.367748738,8.019397492029999,0.0,0.005707575474,-4.447452426
46L_16_269,0.0,-9.612110000000001,14.89077,0.0,0.0,-15.83645,0.0,-15.260943468,7.873726487,-0.07250063121,0.0,-4.620726583800001
46L_16_270,0.0,-9.39448,14.78063,0.0,0.0,-15.840910000000001,0.0,-15.168488327,7.793897986,-0.1601149328,0.0,-4.7623701769
46L_16_271,0.0,-9.19065,14.7002,0.0,0.0,-15.84187,0.0,-15.090113585000001,7.737253308,-0.2236109972,0.0,-4.8675714996
46L_16_272,0.0,-8.99301,14.652190000000001,0.0,0.0,-15.83377,0.0,-15.022167562,7.69839704,-0.2728143707,0.0,-4.9436557477
46L_16_273,0.0,-8.794229999999999,14.636230000000001,0.0,0.0,-15.811430000000001,0.0,-14.959340397,7.668190598,-0.3198897466,0.0,-5.0012035484999995
46L_16_274,0.0,-8.58917,14.64743,0.0,0.0,-15.77265,0.0,-14.896609785999999,7.637442946,-0.375325568,0.0,-5.051294025100001
46L_16_275,0.0,-8.3753,14.67638,0.0,0.0,-15.71941,0.0,-14.830483202,7.599853277,-0.4451517016,0.0,-5.103588533
46L_16_276,0.0,-8.15178,14.711110000000001,0.0,0.0,-15.65717,0.0,-14.75925148,7.552821039999999,-0.5302555859,0.0,-5.1647109542
46L_16_277,0.0,-7.91868,14.74034,0.0,0.0,-15.59268,0.0,-14.682509899,7.496284842,-0.6273755431,0.0,-5.2366724982
46L_16_278,0.0,-7.67757,14.75671,0.0,0.0,-15.53135,0.0,-14.600675107,7.431041598,-0.730701983,0.0,-5.3161308546
46L_16_279,0.0,-7.43387,14.75901,0.0,0.0,-15.47541,0.0,-14.515078667000001,7.358118296000001,-0.8333266525999999,0.0,-5.3956305612
46L_16_280,0.0,-7.19937,14.752379999999999,0.0,0.0,-15.42367,0.0,-14.428689474999999,7.279691696,-0.9284354001,0.0,-5.4670399798
46L_16_281,0.0,-6.99316,14.74641,0.0,0.0,-15.372969999999999,0.0,-14.346817135999999,7.200683951,-1.010327488,0.0,-5.525730103000001
46L_16_282,0.0,-6.83955,14.75153,0.0,0.0,-15.320899999999998,0.0,-14.27716583,7.129524946,-1.0749757290000002,0.0,-5.5728735775
46L_16_283,0.0,-6.7629,14.77456,0.0,0.0,-15.268550000000001,0.0,-14.229156076999999,7.077022791000001,-1.119633839,0.0,-5.6138408555
46L_16_284,0.0,-6.781280000000001,14.81507,0.0,0.0,-15.222019999999999,0.0,-14.212828874,7.053420544,-1.141617596,0.0,-5.6531568993
46L_16_285,0.0,-6.901389999999999,14.86412,0.0,0.0,-15.19147,0.0,-14.237325192,7.06476748,-1.137379184,0.0,-5.689119025599999
46L_16_286,0.0,-7.11688,14.90648,0.0,0.0,-15.187719999999999,0.0,-14.308564663,7.110150456,-1.103162766,0.0,-5.7119176907
46L_16_287,0.0,-7.41039,14.92536,0.0,0.0,-15.21808,0.0,-14.426385462999999,7.181105018,-1.037353575,0.0,-5.7070744779
46L_16_288,0.0,-7.75817,14.90709,0.0,0.0,-15.28359,0.0,-14.582609539,7.263691424999999,-0.9430902451,0.0,-5.6625297291
46L_16_289,0.0,-8.13576,14.843729999999999,0.0,0.0,-15.37934,0.0,-14.761639236,7.342438101999999,-0.8292565494999999,0.0,-5.5753906073
46L_16_290,0.0,-8.523620000000001,14.73297,0.0,0.0,-15.49719,0.0,-14.943615795,7.404359579,-0.7089981436999999,0.0,-5.4550412295
46L_16_291,0.0,-8.91208,14.5766,0.0,0.0,-15.62915,0.0,-15.108729004,7.44153142,-0.5964624137,0.0,-5.3222278137
46L_16_292,0.0,-9.30454,14.380120000000002,0.0,0.0,-15.76887,0.0,-15.241725747999999,7.452221513,-0.5032336712,0.0,-5.205514990299999
46L_16_293,0.0,-9.71716,14.15556,0.0,0.0,-15.9103,0.0,-15.337225200999999,7.441753745000001,-0.4354245588,0.0,-5.1351780627
46L_16_294,0.0,-10.17315,13.92729,0.0,0.0,-16.04416,0.0,-15.405866800999998,7.423496246,-0.3913683817,0.0,-5.1324063168
46L_16_295,0.0,-10.69218,13.7372,0.0,0.0,-16.15433,0.0,-15.477106277999999,7.417992948999999,-0.3598748893,0.0,-5.1936130597000005
46L_16_296,0.0,-11.278210000000001,13.64322,0.0,0.0,-16.21697,0.0,-15.590386386999999,7.447034121,-0.3205909207,0.0,-5.277283042400001
46L_16_297,0.0,-11.9119,13.70715,0.0,0.0,-16.20306,0.0,-15.770876700999999,7.522522211,-0.2491830289,0.0,-5.3074434768000005
46L_16_298,0.0,-12.55322,13.9741,0.0,0.0,-16.08401,0.0,-16.00172937,7.6368469,-0.1277444605,0.0,-5.2026439086
46L_16_299,0.0,-13.155059999999999,14.45472,0.0,0.0,-15.83736,0.0,-16.218281390999998,7.810014328319999,0.0,0.0,-4.9204702675
46L_16_300,0.0,-13.68123,15.12137,0.0,0.0,-15.450859999999999,0.0,-16.339670719,8.1343549305,0.0,0.0,-4.489956731
46L_16_301,0.0,-14.11886,15.9202,0.0,0.0,-14.92378,0.0,-16.321024593,8.455868326,0.0,0.01969459001,-4.026379287
46L_16_302,0.0,-14.478390000000001,16.78861,0.0,0.0,-14.26622,0.0,-16.186777951,8.790355995,0.0,0.0945665128499999,-3.684033155
46L_16_303,0.0,-14.78171,17.6657,0.0,0.0,-13.499020000000002,0.0,-16.019332113,9.1934986415,0.0,0.04037196748,-3.364723623
46L_16_304,0.0,-15.045549999999999,18.49331,0.0,0.0,-12.65569,0.0,-15.913602117,9.729673565,0.0,0.0,-3.2300240549
46L_16_305,0.0,-15.27022,19.21567,0.0,0.0,-11.7842,0.0,-15.930468739,10.432930291,0.0,0.0,-3.2628605144
46L_16_306,0.0,-15.44115,19.78724,0.0,0.0,-10.9437,0.0,-16.075074675,11.284288466,0.0,0.0,-3.3524274823
46L_16_307,0.0,-15.543140000000001,20.18643,0.0,0.0,-10.19407,0.0,-16.304590703000002,12.214771510999999,0.0,0.0,-3.43972385
46L_16_308,0.0,-15.57606,20.42353,0.0,0.0,-9.58229,0.0,-16.554732622,13.12668249,0.0,0.0,-3.494403362
46L_16_309,0.0,-15.55933,20.53386,0.0,0.0,-9.133009999999999,0.0,-16.768777366000002,13.920349185,0.0,0.0,-3.509031087
46L_16_310,0.0,-15.52311,20.56012,0.0,0.0,-8.84701,0.0,-16.914638286,14.519083795,0.0,0.0,-3.487540931
46L_16_311,0.0,-15.49523,20.53665,0.0,0.0,-8.70604,0.0,-16.985648573,14.889185134000002,0.0,0.0,-3.442508727
46L_16_312,0.0,-15.49266,20.484479999999998,0.0,0.0,-8.678709999999999,0.0,-16.993012126,15.04831523,0.0,0.0,-3.3973144
46L_16_313,0.0,-15.520019999999999,20.416,0.0,0.0,-8.724879999999999,0.0,-16.959488092,15.054682793,0.0,0.0,-3.380441814
46L_16_314,0.0,-15.57402,20.34028,0.0,0.0,-8.80088,0.0,-16.914490168,14.980387684,0.0,0.0,-3.41078639
46L_16_315,0.0,-15.651,20.26242,0.0,0.0,-8.86839,0.0,-16.886380613,14.884534475999999,0.0,0.0,-3.486549855
46L_16_316,0.0,-15.753129999999999,20.17837,0.0,0.0,-8.90525,0.0,-16.893904509,14.800530972,0.0,0.0,-3.587572277
46L_16_317,0.0,-15.88987,20.07261,0.0,0.0,-8.91154,0.0,-16.942872701,14.739356044,0.0,0.0,-3.687783628
46L_16_318,0.0,-16.07441,19.922629999999998,0.0,0.0,-8.90683,0.0,-17.029047908000003,14.700218441999999,0.0,0.0,-3.76777187
46L_16_319,0.0,-16.31764,19.708199999999998,0.0,0.0,-8.919830000000001,0.0,-17.142371234,14.679529075000001,0.0,0.0,-3.8211306929999997
46L_16_320,0.0,-16.621679999999998,19.42041,0.0,0.0,-8.97526,0.0,-17.269256712,14.674780967,0.0,0.0,-3.8541047280000003
46L_16_321,0.0,-16.97545,19.066850000000002,0.0,0.0,-9.08368,0.0,-17.394277159,14.684782329,0.0,0.0,-3.880612254
46L_16_322,0.0,-17.35483,18.67136,0.0,0.0,-9.23794,0.0,-17.503529191000002,14.708479044999999,0.0,0.0,-3.915093839
